col1,col2,col3,col4,label1,label2,label3
-104.26007815926991,0.8487271429068721,4.359474478964197,-0.46199976023887457,-1.0,5.965451430712673,category_2
-112.76807756716548,2.660304246171126,2.7312653161358043,3.4385232513560533,-1.0,6.559512156937786,category_2
-84.38112192821202,2.5425742741509594,4.41366026421378,15.445232963016144,1.0,8.926346860327403,category_2
-247.28948611713696,0.22527763454267463,1.2136063437868054,6.655518861424389,-1.0,6.501759257777231,category_2
-74.44047918051291,2.5295682019987398,6.4470622112263385,10.303060258617156,1.0,9.294319261228203,category_3
-159.74673352809123,2.063184463508856,6.114886330952752,-1.6792326927112535,1.0,8.153613960128697,category_2
-110.17245754834798,0.11551883962199952,0.7949002744123084,3.340335407557056,-1.0,2.905250100355034,category_1
-246.153631311047,2.009132548155651,3.655580851391124,8.99077832809693,1.0,11.057201975096016,category_3
-76.69105609974241,0.19538325852137065,4.202761341812677,18.16619100694215,1.0,7.99182765201889,category_2
-147.76394108283571,1.722042638487522,1.8228625436099055,5.0509174912342765,-1.0,5.76883687312763,category_2
-238.47633552023757,2.235879119175428,6.0960388353859765,2.0930494936593353,1.0,10.469488195297131,category_3
-78.68061635444215,0.6678726822466845,3.6663708369261494,0.8650633819960132,-1.0,5.055182436482488,category_1
-99.32774201717939,0.8295477415614795,4.538704468186537,10.244038328475497,1.0,7.735695615514386,category_2
-148.68057010116365,0.39036863607412353,1.0718180785654756,0.5992216176935266,-1.0,3.820354003188798,category_1
-215.9790509194438,2.2975581281681228,2.542299655241221,7.820150984564711,1.0,9.137996843830766,category_2
-199.54622125631838,2.044951609578591,3.381347720944527,9.243989447663909,1.0,8.723387576283107,category_2
-113.00418067678393,0.8814291946090143,2.5750462277845774,6.949358570938394,-1.0,6.019755097723035,category_2
-113.65174781923366,2.482677373609884,4.596769416535384,2.8324490341298034,1.0,7.671433930484072,category_2
-135.37288960360974,1.3107741424965462,5.366682896420786,2.8364799790438653,1.0,7.695221858603913,category_2
-90.41979100086533,1.6491692886299802,2.898257924168993,16.488733866765365,1.0,8.810967852796113,category_2
-186.183447015217,0.8104160916986544,4.074469633770788,-0.2836927984710962,1.0,7.261010476308933,category_2
-74.01487927148037,1.7701907793523657,3.957153126258418,13.523728223654706,1.0,8.441831559506113,category_2
-145.72945760398835,0.17772239683308022,3.6650526790271303,10.335699171280897,-1.0,6.180678156941015,category_2
-105.80572177634025,2.6022790955448327,2.9913268355837515,3.6924003868789192,-1.0,6.1539530751847815,category_2
-97.9901978388641,2.3171500242106715,2.9696053077410993,14.05188263772269,1.0,8.039150563294552,category_2
-118.99870498597838,1.0984327721416278,4.714142392792202,6.097539970661167,1.0,7.363351075845374,category_2
-194.8228284954842,1.4851840369568716,3.796112989450541,7.351942133715,1.0,8.585196602992296,category_2
-116.25489651609271,1.9244190521656794,3.430433576712879,9.620841650728082,1.0,7.2612354464679045,category_2
-229.43373387124916,1.6753125386680365,3.090332310173256,2.4515169570703215,1.0,8.857397922288335,category_2
-209.78530735122013,1.1692621689042944,4.594371947323925,-3.8690490779076803,1.0,8.193237734725194,category_2
-221.34285123341314,2.3746137460139165,3.8288778002879553,5.9408748883426705,1.0,9.112607631196479,category_2
-139.34889663007021,2.185920120283296,3.0109298626954724,11.866638349459363,1.0,8.23904143103496,category_2
-118.84213103611793,0.8669213692813881,4.48120567058247,9.710730092073765,1.0,7.802469808465903,category_2
-174.01540853955936,0.05224735684985892,0.6247990421426716,3.3007385533632982,-1.0,2.903716207060235,category_1
-186.00339141097663,2.6329712309895177,3.47932280460476,10.386913557676271,1.0,9.586170558782795,category_3
-71.13215169771223,1.884426752574547,2.1209025341496277,4.04000484684417,-1.0,5.161653854992498,category_2
-83.23817220382318,0.5795786678925408,0.8864407769825591,0.08970230492273368,-1.0,2.8579006905936395,category_1
-202.6515842754639,1.638750580869383,4.164800142496904,8.525322862831121,1.0,9.0357788478196,category_2
-102.48070015331035,1.0182826352363665,1.8846351415336482,7.385210715962584,-1.0,5.568627833110852,category_2
-119.19721744580357,2.0558370305248843,4.213052563441797,11.42002432829472,1.0,8.905081999986058,category_2
-228.6002342032244,1.05317932042163,3.8956236864638347,13.05373930915198,1.0,10.429122121965566,category_3
-164.91048689184953,1.4925472716495178,5.580204378997466,6.900404791978897,1.0,9.407010638620287,category_3
-248.4600503945516,0.3807850129962769,3.9348403171774855,7.1290840596949305,1.0,8.74530116825173,category_2
-116.79448326215524,1.521631061593772,2.3118303496081234,13.599963267454038,1.0,7.306671366401391,category_2
-217.09827607330283,0.5656593607965528,2.423543320915371,7.2016608757395195,1.0,7.636992615212587,category_2
-91.68209834099204,2.017505231013135,2.49752996438113,10.174457589991931,-1.0,6.647241223738779,category_2
-209.1224771563242,1.3859441998636088,4.121514352492419,-3.405918172002368,1.0,7.457337082718504,category_2
-195.6759299529372,0.64884929029008,2.4070829553863424,-4.428565120874916,-1.0,5.9892139569842815,category_2
-234.8089310546138,1.477344475227842,2.4158741821003322,-0.23292257101850122,1.0,7.758777595782627,category_2
-134.18080465223028,1.3469539121741219,3.1238435738384727,-1.3812856023849123,-1.0,5.495657854607208,category_2
-96.2558143803007,2.6116693404886715,3.371193002255169,15.393271848915155,1.0,9.355531324685453,category_3
-125.98444558770773,2.102616631238632,4.644669865279301,14.5992187946549,1.0,9.680281998719705,category_3
-146.9096771072618,0.862444121534799,3.24076645020017,16.181355655703463,1.0,9.37061154557533,category_3
-207.95152365549467,1.4492541809591708,4.336645537985372,3.364184340201099,1.0,8.974276988063188,category_2
-206.43839772667363,1.6864710887641912,2.309553258792038,1.9269297597934667,1.0,7.718732803165788,category_2
-159.04585654195978,2.2324105562276455,3.102214480386411,2.8932622947715343,-1.0,6.8999999784582995,category_2
-235.5971713187466,2.308864550029346,3.5426176734956805,9.243414802914668,1.0,10.665839984624187,category_3
-174.58410403581937,2.0561347462752573,3.1550329429438344,7.786513781259454,1.0,7.911932814154825,category_2
-163.41792249994694,1.5201865176136315,1.8749742527430473,-2.487698622614823,-1.0,5.781855884530564,category_2
-186.4549589790869,0.21366931827502775,3.307171102972843,-2.721736103492838,-1.0,5.544640926801706,category_2
-125.96557008323047,0.07036046346297531,2.8570889812206826,9.479855238170252,-1.0,5.072478144300167,category_1
-148.78640536329968,1.9369103734039366,3.511307759241401,13.923777731091894,1.0,9.269194576092437,category_3
-198.63322089769386,1.0907390331472007,4.9833964193626565,10.715789439251168,1.0,10.366755987317728,category_3
-74.80557816381847,0.1398913696707315,2.1046841744424603,8.673935856448432,-1.0,3.653891627650316,category_1
-92.51945180430712,2.553321376304756,5.542791220101235,3.9570656355007223,1.0,7.526572611717632,category_2
-217.93944852191055,2.0904566261263806,5.401345917565951,9.030820869632624,1.0,10.735922422880684,category_3
-85.36652071359495,0.5714270863785028,3.5010385421997205,1.976852728626578,-1.0,4.578007617892801,category_1
-170.49361460419715,2.526417235423544,3.735472492439435,10.432332005959905,1.0,8.712945413125375,category_2
-196.53050444267998,0.34391805996989266,1.0016353848731296,7.788036778016499,-1.0,5.492310028527401,category_2
-74.74761899974797,0.15470618682531795,2.250225314598953,7.962745376165736,-1.0,4.3028262864682585,category_1
-223.305210546884,0.6489361819308701,2.944149058316846,6.41620681539052,1.0,7.838118139678686,category_2
-112.48304520363612,0.5850257203767061,0.6507155553383058,12.532042033885844,-1.0,5.8543994605577225,category_2
-186.02146007052022,1.9992293023648098,5.812258378394467,11.048754457952139,1.0,10.623727212290678,category_3
-194.7852272318947,1.546550031207964,3.2509128001727037,5.696322681983064,1.0,8.45122681348127,category_2
-96.59553276322927,0.8319973179609532,4.504342658335356,8.051555447904299,1.0,7.290262348766204,category_2
-89.57436037141781,1.0650946402477606,1.8064738408159229,6.620922047390556,-1.0,4.9107216186042955,category_1
-134.28148645851957,2.2571368883738967,5.371691312644169,3.007915098768493,1.0,7.85322788588275,category_2
-104.78848655340911,0.43777339617622,4.414748410262322,6.087711423329054,-1.0,5.811052274769655,category_2
-237.71522391350712,1.8346923133736768,3.104962501196689,-2.7199116084535895,1.0,8.549992854395887,category_2
-152.00056742032695,0.5754998410406513,2.1309206882686125,1.2580477561006993,-1.0,5.127139363692658,category_1
-83.8558631023349,2.551578033146313,5.914912003223087,18.761488926920734,1.0,11.184894344441995,category_3
-119.85839763942093,1.0718583584529529,4.159362759864258,13.06347103557763,1.0,8.217608312753026,category_2
-82.14618352603799,1.6685777875059344,1.975919576658715,16.50331932597216,1.0,8.013522922255943,category_2
-101.89838407533108,1.8412847845576783,1.8426126230166562,12.452716605193867,1.0,7.480284771616223,category_2
-99.59553588030482,1.6600822285678296,5.421236033014356,19.034923271028852,1.0,11.167814463995857,category_3
-176.89238003940545,2.5424430315387285,5.070064806121668,14.69616572428408,1.0,11.19396482371538,category_3
-160.59759255344864,2.575375752179904,3.0238451649595945,-1.5467369482185025,-1.0,6.326843796976279,category_2
-230.0587596333932,0.19206204820712375,2.7437909484156116,4.318387789342134,1.0,7.045854495575206,category_2
-114.71434781859122,1.2168352284393213,4.219880242586301,17.704263844067032,1.0,9.850267311002819,category_3
-104.43065255223783,0.592156936214916,1.6512056585799106,-1.077790682772367,-1.0,3.8165428694222703,category_1
-149.30455923888346,1.8624729126133046,4.249935665056627,-2.6539307994852344,-1.0,6.2176015751918055,category_2
-238.35017243009844,0.04852965975857006,1.1552198594196859,3.4813613493556437,-1.0,4.655195505847092,category_1
-114.21154153567292,2.1749958827697933,2.1881212251043176,9.656717897569257,-1.0,6.406735351929957,category_2
-176.33887451252832,1.4694670538975043,4.781391109731455,10.284535926304185,1.0,9.620908897676168,category_3
-228.62616847771486,1.13829876839914,2.4367559735920943,4.15284213786497,1.0,8.326436215850874,category_2
-109.98964291803338,1.4876446668311705,5.062317742663915,17.32462848576165,1.0,9.808085958814313,category_3
-215.0842724666991,1.107916480368685,2.6405770268121533,4.50939805549567,1.0,8.09572373568436,category_2
-117.18990649471485,2.4366248902303758,6.146733289294232,8.300239889255067,1.0,9.15886041055742,category_2
-220.2283609004669,2.49155220891541,2.766611600783199,-2.0469632642860054,1.0,7.975356700670168,category_2
-155.94684462859692,0.1005360330406269,0.35656345939346984,-2.099972461483844,-1.0,2.1509635415593946,category_1
-90.20916460021465,2.5652752653936473,5.39067837139039,-0.460713144725553,-1.0,6.891088694723322,category_2
-217.75291743406223,0.08667992903990941,3.38658342635683,7.190722477258984,1.0,7.036799650121385,category_2
-178.54437103599457,0.5353366921084265,2.9271379468476493,7.305773185986151,-1.0,6.461764533947885,category_2
-138.10534174497866,0.697117552793417,4.172707105622108,5.521222604715179,-1.0,6.558630021440178,category_2
-95.75179664049531,2.0601456830892286,3.6897277929474006,13.513716894879538,1.0,8.716960060504105,category_2
-105.44465029338016,1.5659900331347065,5.510263750141535,6.82795794646675,1.0,8.137933530437474,category_2
-156.2809747935093,0.3815517330687914,3.01498742895646,-3.3680777667617754,-1.0,4.9234621592234875,category_1
-143.19303446216765,0.4818458302234946,2.343246825717825,-2.8727481787905176,-1.0,4.781571406087627,category_1
-220.53011301835613,1.963045541733189,2.7664941800567915,4.123281228859636,1.0,7.9444382615345015,category_2
-143.73647772374025,0.28093630850607854,2.8002794950651864,10.336849498102353,-1.0,6.388522568055214,category_2
